Ticker,P/E Ratio,P/B Ratio,ROE,ROA,Earnings Growth,Revenue Growth,Debt-to-Equity
SUNPHARMA.NS,36.86794,6.6385407,0.16771,0.08541001,0.283,0.09,3.707
