Ticker,P/E Ratio,P/B Ratio,ROE,ROA,Earnings Growth,Revenue Growth,Debt-to-Equity
DRREDDY.NS,19.033384,3.637899,0.19273001,0.104040004,-0.153,0.165,15.694
