Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Daily Return,SMA_50,SMA_200,RSI,MACD,MACD_Signal,Upper_Band,Middle_Band,Lower_Band,ATR,ADX,Stochastic_%K,Stochastic_%D,Williams_%R,OBV,Support_Level,Resistance_Level
2005-01-03,344.0,348.0,335.0,338.1499938964844,309.6349182128906,73470,ULTRACEMCO.NS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73470.0,0.0,0.0
2005-01-04,342.8999938964844,359.8999938964844,339.5,343.1000061035156,314.1675109863281,240543,ULTRACEMCO.NS,0.014638506534075946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314013.0,0.0,0.0
2005-01-05,345.0,355.0,323.8500061035156,333.5,305.3770751953125,230742,ULTRACEMCO.NS,-0.027980091777848326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83271.0,0.0,0.0
2005-01-06,337.0,341.95001220703125,326.0,338.25,309.7265319824219,121746,ULTRACEMCO.NS,0.014242905379611592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205017.0,0.0,0.0
2005-01-07,350.0,350.0,331.54998779296875,333.6499938964844,305.514404296875,76718,ULTRACEMCO.NS,-0.013599505533435918,0.0,0.0,0.0,0.0,0.0,315.3858985531538,308.88408813476565,302.3822777163775,0.0,0.0,0.0,0.0,0.0,128299.0,0.0,0.0
2005-01-10,338.8999938964844,351.3999938964844,334.20001220703125,339.70001220703125,311.0542297363281,238665,ULTRACEMCO.NS,0.018132779867459092,0.0,0.0,0.0,0.0,0.0,315.8960885545842,309.16795043945314,302.4398123243221,0.0,0.0,0.0,0.0,0.0,366964.0,0.0,0.0
2005-01-11,343.0,343.0,318.5,324.6499938964844,297.27325439453125,161462,ULTRACEMCO.NS,-0.044304092419764296,0.0,0.0,0.0,0.0,0.0,315.4219516706457,305.7890991210937,296.15624657154177,0.0,0.0,0.0,0.0,0.0,205502.0,0.0,0.0
2005-01-12,325.0,334.95001220703125,318.1000061035156,320.1000061035156,293.1071472167969,79473,ULTRACEMCO.NS,-0.014014402964772743,0.0,0.0,0.0,0.0,0.0,317.37909370679665,303.3351135253906,289.2911333439846,0.0,0.0,0.0,0.0,0.0,126029.0,0.0,0.0
2005-01-13,330.0,330.0,316.04998779296875,318.70001220703125,291.8251037597656,157844,ULTRACEMCO.NS,-0.0043739754189037194,0.0,0.0,0.0,0.0,0.0,314.56238250947905,299.75482788085935,284.94727325223965,0.0,0.0,-67.24592702903007,-57.21700574499178,0.0,-31815.0,0.0,0.0
2005-01-14,328.0,333.0,320.0,328.1499938964844,300.47821044921875,453968,ULTRACEMCO.NS,0.02965168718513156,0.0,0.0,0.0,0.0,0.0,312.4984437685019,298.7475891113281,284.99673445415436,0.0,0.0,-62.54419852823441,-62.00822657742287,0.0,422153.0,0.0,0.0
2005-01-17,329.5,337.70001220703125,322.6000061035156,324.75,297.3649597167969,426020,ULTRACEMCO.NS,-0.010360986667777072,0.0,0.0,0.0,0.0,0.0,302.2921895697854,296.0097351074219,289.72728064505833,0.0,0.0,-60.63703567696405,-63.475720411409505,0.0,-3867.0,0.0,0.0
2005-01-18,327.0,328.95001220703125,320.6499938964844,323.54998779296875,296.26611328125,109156,ULTRACEMCO.NS,-0.003695278813594549,0.0,0.0,0.0,0.0,0.0,301.9793959117911,295.8083068847656,289.63721785774015,0.0,0.0,-68.25427694854828,-63.811837051248915,0.0,-113023.0,0.0,0.0
2005-01-19,327.95001220703125,327.95001220703125,321.54998779296875,323.5,296.2203674316406,71306,ULTRACEMCO.NS,-0.00015440797161281328,0.0,0.0,0.0,0.0,0.0,301.98346582067677,296.4309509277344,290.878436034792,0.0,0.0,-84.1014085368394,-70.99757372078392,0.0,-184329.0,0.0,0.0
2005-01-20,325.0,338.8500061035156,325.0,333.45001220703125,305.331298828125,448669,ULTRACEMCO.NS,0.030757275319992727,0.0,0.0,0.0,0.0,0.0,306.06367928289336,299.13218994140624,292.2007005999191,0.0,0.0,-86.93002483867303,-79.76190344135358,-124.44398511494025,264340.0,0.0,0.0
2005-01-24,335.0,339.79998779296875,323.04998779296875,328.5,300.7987365722656,215699,ULTRACEMCO.NS,-0.014844735122981345,0.0,0.0,43.965017007937035,0.0,0.0,306.1821087724741,299.1962951660156,292.2104815595571,38.50777980259487,0.0,-91.02388200375684,-87.35177179308977,-134.78049965306704,48641.0,0.0,0.0
