Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Daily Return,SMA_50,SMA_200,RSI,MACD,MACD_Signal,Upper_Band,Middle_Band,Lower_Band,ATR,ADX,Stochastic_%K,Stochastic_%D,Williams_%R,OBV,Support_Level,Resistance_Level
2005-01-03,90.1999969482422,94.45999908447266,90.1999969482422,93.11500549316406,71.06026458740234,779790,BRITANNIA.NS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779790.0,0.0,0.0
2005-01-04,94.4000015258789,94.4000015258789,92.8000030517578,93.06500244140624,71.02212524414062,42580,BRITANNIA.NS,-0.0005367182838843521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737210.0,0.0,0.0
2005-01-05,93.5999984741211,94.4000015258789,90.0,90.51000213623048,69.07227325439453,74470,BRITANNIA.NS,-0.02745414873243257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662740.0,0.0,0.0
2005-01-06,91.4000015258789,91.69499969482422,87.5,90.11500549316406,68.77082824707031,71230,BRITANNIA.NS,-0.004364196994269931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591510.0,0.0,0.0
2005-01-07,89.9000015258789,90.9499969482422,89.5,90.125,68.77845764160156,51050,BRITANNIA.NS,0.00011093940157058668,0.0,0.0,0.0,0.0,0.0,71.87557919043579,69.74078979492188,67.60600039940798,0.0,0.0,0.0,0.0,0.0,642560.0,0.0,0.0
2005-01-10,90.11000061035156,90.9000015258789,87.6050033569336,90.21500396728516,68.84716033935547,49150,BRITANNIA.NS,0.000998898493942857,0.0,0.0,0.0,0.0,0.0,71.03590333176409,69.2981689453125,67.5604345588609,0.0,0.0,0.0,0.0,0.0,691710.0,0.0,0.0
2005-01-11,89.0,90.0,88.52999877929688,89.59500122070312,68.3740005493164,39280,BRITANNIA.NS,-0.006872611560256092,0.0,0.0,0.0,0.0,0.0,69.21949856844073,68.76854400634765,68.31758944425458,0.0,0.0,0.0,0.0,0.0,652430.0,0.0,0.0
2005-01-12,89.98999786376953,90.1500015258789,88.4000015258789,89.09500122070312,67.992431640625,64170,BRITANNIA.NS,-0.005580614058353861,0.0,0.0,0.0,0.0,0.0,69.20439614187039,68.55257568359374,67.9007552253171,0.0,0.0,0.0,0.0,0.0,588260.0,0.0,0.0
2005-01-13,90.0,90.6999969482422,86.40499877929688,89.39500427246094,68.22135925292969,52940,BRITANNIA.NS,0.003366957274225646,0.0,0.0,0.0,0.0,0.0,69.09553671987742,68.44268188476562,67.78982704965382,0.0,0.0,-380.76270570231526,-330.1482160572409,0.0,641200.0,0.0,0.0
2005-01-14,91.0,91.0,87.5,87.62000274658203,66.86679077148438,30480,BRITANNIA.NS,-0.019855489487145328,0.0,0.0,0.0,0.0,0.0,69.37870132914459,68.06034851074219,66.74199569233978,0.0,0.0,-430.1018334019143,-382.7924939381791,0.0,610720.0,0.0,0.0
2005-01-17,92.0,92.0,86.99500274658203,87.55000305175781,66.81336212158203,66960,BRITANNIA.NS,-0.0007990311675781792,0.0,0.0,0.0,0.0,0.0,69.00450051647455,67.6535888671875,66.30267721790044,0.0,0.0,-391.8163941380601,-400.89364441409657,0.0,543760.0,0.0,0.0
2005-01-18,89.80000305175781,90.5,87.25,89.68000030517578,68.43888092041016,50320,BRITANNIA.NS,0.024329247132783394,0.0,0.0,0.0,0.0,0.0,69.04585507181756,67.66656494140625,66.28727481099494,0.0,0.0,-365.4930374502694,-395.80375499674795,0.0,594080.0,0.0,0.0
2005-01-19,87.8499984741211,89.99500274658203,87.5,87.82499694824219,67.02322387695312,63990,BRITANNIA.NS,-0.020684982343638025,0.0,0.0,0.0,0.0,0.0,68.88633647902805,67.47272338867188,66.05911029831572,0.0,0.0,-339.2285790647824,-365.512670217704,0.0,530090.0,0.0,0.0
2005-01-20,87.05000305175781,88.79499816894531,85.0,85.18000030517578,65.00472259521484,34000,BRITANNIA.NS,-0.030116445688199267,0.0,0.0,0.0,0.0,0.0,69.01280613189446,66.8293960571289,64.64598598236334,0.0,0.0,-317.7231110848198,-340.8149091999572,-311.366589216745,496090.0,0.0,0.0
2005-01-24,87.80000305175781,88.48999786376953,86.0,88.41999816894531,67.477294921875,103700,BRITANNIA.NS,0.038036810680000865,0.0,0.0,35.54049751868759,0.0,0.0,69.19701347881517,66.95149688720703,64.70598029559889,22.69207981654576,0.0,-294.12784093589033,-317.02651036183084,-286.4117258905085,599790.0,0.0,0.0
2005-01-25,89.5,89.5,85.0,86.70999908447266,66.17232513427734,33300,BRITANNIA.NS,-0.0193393909626719,0.0,0.0,31.91985037588749,0.0,0.0,69.15717426449477,66.82328948974609,64.4894047149974,22.64426733522999,0.0,-292.76417984074845,-301.53837728715285,-300.29438095183986,566490.0,0.0,0.0
2005-01-27,87.98999786376953,87.98999786376953,85.11000061035156,86.4800033569336,65.99678802490234,45530,BRITANNIA.NS,-0.0026527269371114937,0.0,0.0,31.455640474119768,0.0,0.0,68.0527715214486,66.33487091064453,64.61697029984045,22.585224863391577,0.0,-324.36339814881325,-303.75180630848405,-371.4744567871093,520960.0,0.0,0.0
2005-01-28,87.4800033569336,87.5,86.0,87.0,66.39363861083984,29670,BRITANNIA.NS,0.006013180304892396,0.0,0.0,33.79963557663899,0.0,0.0,67.79371288027575,66.20895385742188,64.624194834568,22.50793822851344,0.0,-378.7468445748012,-331.95814085478764,-365.80516270228793,550630.0,0.0,0.0
2005-01-31,86.99500274658203,88.0,86.30500030517578,87.64500427246094,66.88585662841797,316300,BRITANNIA.NS,0.0074136322074953576,0.0,0.0,36.69139962377132,0.0,0.0,67.65835085707887,66.5851806640625,65.51201047104614,22.44353988284535,0.0,-398.8185639659786,-367.30960222986437,-358.77347673688615,866930.0,0.0,0.0
2005-02-01,89.58999633789062,91.0999984741211,87.79499816894531,90.02999877929688,68.7059555053711,327090,BRITANNIA.NS,0.027212014149188724,0.0,0.0,46.072152917015465,0.0,0.0,68.7985539150385,66.83091278076172,64.86327164648495,22.570011451620903,0.0,-361.04225574708767,-379.53588809595584,-332.7720642089843,1194020.0,85.0,94.45999908447266
