Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Daily Return,SMA_50,SMA_200,RSI,MACD,MACD_Signal,Upper_Band,Middle_Band,Lower_Band,ATR,ADX,Stochastic_%K,Stochastic_%D,Williams_%R,OBV,Support_Level,Resistance_Level
2005-01-03,24.799999237060547,25.700000762939453,24.0,25.375,19.427227020263672,112030,EICHERMOT.NS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112030.0,0.0,0.0
2005-01-04,25.69499969482422,27.34000015258789,25.0,26.6299991607666,20.38806533813477,295670,EICHERMOT.NS,0.049458335812357035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407700.0,0.0,0.0
2005-01-05,26.975000381469727,27.13999938964844,24.0,25.700000762939453,19.67605209350586,315330,EICHERMOT.NS,-0.03492304114295375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92370.0,0.0,0.0
2005-01-06,25.100000381469727,25.700000762939453,24.655000686645508,25.155000686645508,19.25879669189453,158050,EICHERMOT.NS,-0.0212062561955223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65680.0,0.0,0.0
2005-01-07,24.899999618530273,25.844999313354492,24.899999618530273,25.399999618530273,19.44637107849121,158560,EICHERMOT.NS,0.009739673230759305,0.0,0.0,0.0,0.0,0.0,20.433773102396984,19.639302444458007,18.84483178651903,0.0,0.0,0.0,0.0,0.0,92880.0,0.0,0.0
2005-01-10,25.399999618530273,25.899999618530273,25.200000762939453,25.469999313354492,19.49995803833008,135210,EICHERMOT.NS,0.002755627752991874,0.0,0.0,0.0,0.0,0.0,20.434803166942515,19.65384864807129,18.872894129200063,0.0,0.0,0.0,0.0,0.0,228090.0,0.0,0.0
2005-01-11,25.5,26.0,25.5,25.959999084472656,19.87510871887207,190250,EICHERMOT.NS,0.01923853783708518,0.0,0.0,0.0,0.0,0.0,19.97041784048482,19.55125732421875,19.132096807952678,0.0,0.0,0.0,0.0,0.0,418340.0,0.0,0.0
2005-01-12,25.73500061035156,25.73500061035156,24.625,25.0,19.140125274658203,105030,EICHERMOT.NS,-0.03698009679393488,0.0,0.0,0.0,0.0,0.0,19.946571106476757,19.444071960449218,18.94157281442168,0.0,0.0,0.0,0.0,0.0,313310.0,0.0,0.0
2005-01-13,25.5,25.690000534057617,24.899999618530273,25.030000686645508,19.16309928894043,37630,EICHERMOT.NS,0.0012003063696057747,0.0,0.0,0.0,0.0,0.0,19.96040898399907,19.4249324798584,18.889455975717727,0.0,0.0,-309.16503751645206,-221.6585377347924,0.0,350940.0,0.0,0.0
2005-01-14,24.0,25.38999938964844,24.0,25.184999465942383,19.281766891479492,283690,EICHERMOT.NS,0.006192505750233668,0.0,0.0,0.0,0.0,0.0,19.93829854335453,19.392011642456055,18.84572474155758,0.0,0.0,-344.01359269113254,-291.6148499615503,0.0,634630.0,0.0,0.0
2005-01-17,25.989999771118164,25.989999771118164,24.799999237060547,25.209999084472656,19.3009033203125,342800,EICHERMOT.NS,0.0009924624097319423,0.0,0.0,0.0,0.0,0.0,19.890167588870895,19.35220069885254,18.81423380883418,0.0,0.0,-289.36521067763823,-314.18128029507426,0.0,977430.0,0.0,0.0
2005-01-18,25.399999618530273,25.600000381469727,25.0,25.0,19.140125274658203,84990,EICHERMOT.NS,-0.008330078804399399,0.0,0.0,0.0,0.0,0.0,19.347368770587693,19.205204010009766,19.06303924943184,0.0,0.0,-238.360442605899,-290.5797486582233,0.0,892440.0,0.0,0.0
2005-01-19,24.549999237060547,25.59000015258789,24.549999237060547,25.200000762939453,19.293251037597656,35240,EICHERMOT.NS,0.008000248730983595,0.0,0.0,0.0,0.0,0.0,19.37465584981354,19.235829162597657,19.097002475381775,0.0,0.0,-238.56324931906366,-255.42963420086699,0.0,927680.0,0.0,0.0
2005-01-20,25.299999237060547,25.299999237060547,24.200000762939453,25.0,19.140125274658203,30970,EICHERMOT.NS,-0.007936752734987507,0.0,0.0,0.0,0.0,0.0,19.380512891171048,19.23123435974121,19.081955828311376,0.0,0.0,-241.64991746003753,-239.52453646166677,-245.50522465025279,896710.0,0.0,0.0
