Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Daily Return,SMA_50,SMA_200,RSI,MACD,MACD_Signal,Upper_Band,Middle_Band,Lower_Band,ATR,ADX,Stochastic_%K,Stochastic_%D,Williams_%R,OBV,Support_Level,Resistance_Level
2005-01-03,132.4375,149.875,130.96875,132.4718780517578,88.71735382080078,9104288,INFY.NS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9104288.0,0.0,0.0
2005-01-04,132.8125,132.8125,130.0,130.6281280517578,87.48259735107422,10220864,INFY.NS,-0.013917868562904112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1116576.0,0.0,0.0
2005-01-05,129.0625,130.0,125.0687484741211,128.28125,85.91088104248047,22197872,INFY.NS,-0.01796604531854873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23314448.0,0.0,0.0
2005-01-06,127.578125,130.8718719482422,124.875,127.734375,85.54463195800781,27031104,INFY.NS,-0.004263128023230922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50345552.0,0.0,0.0
2005-01-07,127.1875,129.0625,124.6875,128.1750030517578,85.83972930908203,33500080,INFY.NS,0.0034496302610673713,0.0,0.0,0.0,0.0,0.0,89.12882389418725,86.69903869628907,84.26925349839088,0.0,0.0,0.0,0.0,0.0,-16845472.0,0.0,0.0
2005-01-10,128.75,131.25,123.8125,124.6812515258789,83.49994659423828,24651840,INFY.NS,-0.02725757331338874,0.0,0.0,0.0,0.0,0.0,88.20053612506234,85.65555725097656,83.11057837689077,0.0,0.0,0.0,0.0,0.0,-41497312.0,0.0,0.0
2005-01-11,124.375,126.4187469482422,121.9437484741211,123.2281265258789,82.52677917480469,34083200,INFY.NS,-0.011654707088168959,0.0,0.0,0.0,0.0,0.0,87.44076488776003,84.66439361572266,81.8880223436853,0.0,0.0,0.0,0.0,0.0,-75580512.0,0.0,0.0
2005-01-12,126.5625,126.5625,117.1968765258789,119.140625,79.78934478759766,63117008,INFY.NS,-0.03317025594090761,0.0,0.0,0.0,0.0,0.0,87.85397587381306,83.4400863647461,79.02619685567913,0.0,0.0,0.0,0.0,0.0,-138697520.0,0.0,0.0
2005-01-13,128.1281280517578,128.1281280517578,120.625,123.0218734741211,82.3886489868164,35060464,INFY.NS,0.03257708414749105,0.0,0.0,0.0,0.0,0.0,86.71144159724997,82.80888977050782,78.90633794376566,0.0,0.0,-312.4768641207005,-344.53259628813686,0.0,-103637056.0,0.0,0.0
2005-01-14,123.75,125.5187530517578,121.875,123.375,82.62516021728516,19852096,INFY.NS,0.002870677373367325,0.0,0.0,0.0,0.0,0.0,84.66693029822758,82.16597595214844,79.6650216060693,0.0,0.0,-253.29475871227078,-314.9969326169876,0.0,-83784960.0,0.0,0.0
2005-01-17,123.875,125.875,120.9499969482422,124.8562469482422,83.61714935302734,19508400,INFY.NS,0.012005896667957927,0.0,0.0,0.0,0.0,0.0,84.7416147829748,82.18941650390624,79.63721822483768,0.0,0.0,-266.96260591414784,-277.5780762490397,0.0,-64276560.0,0.0,0.0
2005-01-18,125.625,126.25,121.9937515258789,122.8375015258789,82.26518249511719,18835760,INFY.NS,-0.016168535621828295,0.0,0.0,0.0,0.0,0.0,84.6701404630966,82.13709716796875,79.6040538728409,0.0,0.0,-290.9185128897914,-270.39195917207,0.0,-83112320.0,0.0,0.0
2005-01-19,122.1968765258789,124.359375,121.9562530517578,122.4343719482422,81.99522399902344,12037472,INFY.NS,-0.0032815644225887564,0.0,0.0,0.0,0.0,0.0,83.69376090572744,82.57827301025391,81.46278511478037,0.0,0.0,-380.5323804099439,-312.80449973796107,0.0,-95149792.0,0.0,0.0
2005-01-20,122.0,123.625,120.125,122.796875,82.23795318603516,18539120,INFY.NS,0.0029602844552825136,0.0,0.0,0.0,0.0,0.0,83.6903107274001,82.54813385009766,81.40595697279521,0.0,0.0,-484.3236760131304,-385.2581897709553,-206.979592532383,-76610672.0,0.0,0.0
2005-01-24,122.5,122.8062515258789,118.2874984741211,119.09375,79.75797271728516,18662816,INFY.NS,-0.03015615506796354,0.0,0.0,24.67762775428809,0.0,0.0,84.467184789804,81.97469635009766,79.48220791039132,43.50714601789202,0.0,-539.1000602203065,-467.9853722144603,-339.75285950406766,-95273488.0,0.0,0.0
