Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Daily Return,SMA_50,SMA_200,RSI,MACD,MACD_Signal,Upper_Band,Middle_Band,Lower_Band,ATR,ADX,Stochastic_%K,Stochastic_%D,Williams_%R,OBV,Support_Level,Resistance_Level
2005-01-03,61.753440856933594,62.545997619628906,61.338287353515625,61.87137985229492,48.06014633178711,22590407,SBIN.NS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22590407.0,0.0,0.0
2005-01-04,62.16387176513672,62.16858673095703,60.965599060058594,61.31941986083984,47.63138961791992,26206416,SBIN.NS,-0.008921252775787036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3616009.0,0.0,0.0
2005-01-05,61.32413864135742,61.876094818115234,55.762081146240234,58.257694244384766,45.25312423706055,52142335,SBIN.NS,-0.049930631878197906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55758344.0,0.0,0.0
2005-01-06,58.05011749267578,59.3380241394043,56.24799346923828,57.016963958740234,44.28934860229492,47719200,SBIN.NS,-0.02129743859709754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103477544.0,0.0,0.0
2005-01-07,57.49816131591797,58.49357223510742,57.106597900390625,58.087860107421875,45.12120056152344,30985674,SBIN.NS,0.01878221255178758,0.0,0.0,0.0,0.0,0.0,49.055915779693805,46.071041870117185,43.086167960540564,0.0,0.0,0.0,0.0,0.0,-72491870.0,0.0,0.0
2005-01-10,59.91357421875,59.91357421875,56.380088806152344,56.60653305053711,43.97054290771485,33139055,SBIN.NS,-0.0255014857647603,0.0,0.0,0.0,0.0,0.0,47.821767275128195,45.25312118530273,42.68447509547727,0.0,0.0,0.0,0.0,0.0,-105630925.0,0.0,0.0
2005-01-11,56.61125183105469,57.34719467163086,55.224273681640625,55.50261306762695,43.113040924072266,36396853,SBIN.NS,-0.019501737457331525,0.0,0.0,0.0,0.0,0.0,45.921231640213044,44.3494514465332,42.77767125285336,0.0,0.0,0.0,0.0,0.0,-142027778.0,0.0,0.0
2005-01-12,53.02587127685547,56.29988861083984,53.02587127685547,54.08261489868164,42.01002502441406,34234506,SBIN.NS,-0.02558427510601169,0.0,0.0,0.0,0.0,0.0,45.82514216380625,43.70083160400391,41.57652104420157,0.0,0.0,0.0,0.0,0.0,-176262284.0,0.0,0.0
2005-01-13,55.384674072265625,56.31875991821289,54.72420883178711,55.95550155639648,43.4648323059082,25641903,SBIN.NS,0.03463000273503014,0.0,0.0,0.0,0.0,0.0,45.57832834079656,43.535928344726564,41.49352834865657,0.0,0.0,-160.27403018017932,-169.9856519227047,0.0,-150620381.0,0.0,0.0
2005-01-14,56.13948822021485,56.70560073852539,54.09204864501953,54.573246002197266,42.391136169433594,37262515,SBIN.NS,-0.02470264072153483,0.0,0.0,0.0,0.0,0.0,44.410072636823514,42.989915466308595,41.569758295793676,0.0,0.0,-151.04997313867645,-162.22629119225678,0.0,-187882896.0,0.0,0.0
