Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Daily Return,SMA_50,SMA_200,RSI,MACD,MACD_Signal,Upper_Band,Middle_Band,Lower_Band,ATR,ADX,Stochastic_%K,Stochastic_%D,Williams_%R,OBV,Support_Level,Resistance_Level
2005-01-03,33.26591491699219,33.26591491699219,32.3100471496582,32.61322784423828,8.9302396774292,50045402,TATASTEEL.NS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50045402.0,0.0,0.0
2005-01-04,32.5921745300293,32.962730407714844,32.36478805541992,32.58796310424805,8.923320770263672,46787469,TATASTEEL.NS,-0.0007747728409814858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3257933.0,0.0,0.0
2005-01-05,32.42374038696289,32.491111755371094,30.423572540283203,31.07625961303711,8.509381294250488,95217448,TATASTEEL.NS,-0.04638850117241189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91959515.0,0.0,0.0
2005-01-06,30.739389419555664,31.000463485717773,29.783519744873047,29.947744369506836,8.200370788574219,92509792,TATASTEEL.NS,-0.036314097933895395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184469307.0,0.0,0.0
2005-01-07,30.107757568359375,30.684648513793945,29.93511199951172,30.431995391845703,8.332967758178711,63318130,TATASTEEL.NS,0.016169630986594186,0.0,0.0,0.0,0.0,0.0,9.17969888363257,8.579256057739258,7.978813231845945,0.0,0.0,0.0,0.0,0.0,-121151177.0,0.0,0.0
2005-01-10,30.56253242492676,30.979408264160156,30.03196144104004,30.166709899902344,8.260324478149414,42122382,TATASTEEL.NS,-0.008717576035020436,0.0,0.0,0.0,0.0,0.0,8.966375741178659,8.4452730178833,7.924170294587943,0.0,0.0,0.0,0.0,0.0,-163273559.0,0.0,0.0
2005-01-11,30.25092887878418,30.360410690307617,29.26558303833008,29.44243812561035,8.062005043029785,70024906,TATASTEEL.NS,-0.024008673708185713,0.0,0.0,0.0,0.0,0.0,8.568883887353163,8.273009872436523,7.977135857519883,0.0,0.0,0.0,0.0,0.0,-233298465.0,0.0,0.0
2005-01-12,29.492969512939453,30.065649032592773,28.73501205444336,28.975032806396484,7.934016704559326,64340791,TATASTEEL.NS,-0.015875497197947674,0.0,0.0,0.0,0.0,0.0,8.443961886952184,8.157936954498291,7.871912022044398,0.0,0.0,0.0,0.0,0.0,-297639256.0,0.0,0.0
2005-01-13,29.47612571716309,30.309879302978516,29.13925552368164,30.074071884155273,8.234960556030273,62068924,TATASTEEL.NS,0.03793083159227639,0.0,0.0,0.0,0.0,0.0,8.456272878605722,8.164854907989502,7.873436937373283,0.0,0.0,-829.6463386930321,-743.5360748631114,0.0,-235570332.0,0.0,0.0
2005-01-14,30.14144515991211,30.225662231445312,29.185575485229492,29.337167739868164,8.033180236816406,52895546,TATASTEEL.NS,-0.024502888367341158,0.0,0.0,0.0,0.0,0.0,8.353505237921013,8.104897403717041,7.856289569513069,0.0,0.0,-917.9833887745827,-832.8264468635047,0.0,-288465878.0,0.0,0.0
