Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,203.27499389648438,206.22500610351562,201.5,205.72500610351562,203.45175170898438,1105496
2010-01-05,206.75,208.4250030517578,205.27499389648438,207.7624969482422,205.4667205810547,1422728
2010-01-06,208.0,211.14999389648438,206.3000030517578,210.28750610351562,207.96385192871094,2786040
2010-01-07,211.25,213.6999969482422,208.625,212.64999389648438,210.30018615722656,4160024
2010-01-08,213.5,213.5124969482422,209.5,211.33749389648438,209.00222778320312,1489588
2010-01-11,214.0,215.4250030517578,210.5,212.14999389648438,209.80577087402344,1298008
2010-01-12,212.14999389648438,212.47500610351562,205.0,205.7624969482422,203.48883056640625,2264860
2010-01-13,203.75,205.46249389648438,201.5749969482422,203.25,201.0041046142578,3080692
2010-01-14,205.35000610351562,210.0625,203.1750030517578,206.10000610351562,203.8226318359375,2417604
2010-01-15,206.25,207.47500610351562,203.8249969482422,205.47500610351562,203.2045440673828,2505232
2010-01-18,203.22500610351562,214.6374969482422,202.5500030517578,212.96249389648438,210.6092987060547,2900712
2010-01-19,215.0,219.0,213.9499969482422,214.6374969482422,212.26576232910156,4170248
2010-01-20,215.25,219.9499969482422,213.97500610351562,218.8125,216.39463806152344,3121764
2010-01-21,218.0,218.0,209.0,211.08749389648438,208.7550048828125,2718928
2010-01-22,206.25,208.75,201.0,202.4250030517578,200.188232421875,5009128
2010-01-25,201.0,201.25,193.5625,194.52499389648438,192.37547302246094,3776552
2010-01-27,192.25,205.5,188.125,191.2624969482422,189.14906311035156,2550372
2010-01-28,193.1750030517578,198.6125030517578,192.53750610351562,195.22500610351562,193.0677947998047,3160804
2010-01-29,191.25,198.1125030517578,185.75,194.72500610351562,192.5732879638672,3923208
2010-02-01,192.0500030517578,199.3625030517578,191.3000030517578,196.2375030517578,194.06907653808594,2995868
2010-02-02,199.75,199.75,187.47500610351562,188.46249389648438,186.3800048828125,1648140
2010-02-03,187.25,196.125,187.25,194.89999389648438,192.74635314941406,2661184
2010-02-04,194.75,195.0,186.3249969482422,187.2624969482422,185.19326782226562,1252688
2010-02-05,180.0,183.10000610351562,177.78750610351562,179.0749969482422,177.0962371826172,2428460
2010-02-08,182.0,187.1125030517578,178.35000610351562,184.5124969482422,182.47364807128906,2693544
2010-02-09,184.5124969482422,187.9499969482422,182.3000030517578,185.9875030517578,183.93235778808594,2165028
2010-02-10,187.39999389648438,188.0,180.6999969482422,181.8625030517578,179.85296630859375,1355536
2010-02-11,183.5,186.47500610351562,182.125,183.8249969482422,181.7937469482422,2215932
2010-02-15,201.0,201.0,181.3000030517578,181.9250030517578,179.91473388671875,873176
2010-02-16,183.0,185.7375030517578,181.71249389648438,184.9499969482422,182.90631103515625,950928
2010-02-17,185.4499969482422,190.96249389648438,185.25,189.5625,187.4678497314453,2004720
2010-02-18,189.5,190.1125030517578,186.3874969482422,187.8625030517578,185.78663635253906,2230472
2010-02-19,186.4250030517578,186.4250030517578,181.25,182.5,180.48338317871094,1024616
2010-02-22,189.9499969482422,189.9499969482422,178.39999389648438,179.03750610351562,177.05914306640625,1134724
2010-02-23,178.5,180.9875030517578,175.52499389648438,176.3874969482422,174.43844604492188,3466060
2010-02-24,173.8874969482422,178.0,173.8874969482422,177.0,175.04415893554688,1429912
2010-02-25,202.52499389648438,202.52499389648438,178.47500610351562,182.4875030517578,180.4710235595703,5061472
2010-02-26,184.47500610351562,189.60000610351562,181.5500030517578,186.0625,184.0065155029297,2902088
2010-03-02,187.77499389648438,188.9499969482422,185.33749389648438,187.3125,185.2427215576172,1624384
2010-03-03,188.75,191.72500610351562,187.14999389648438,189.77499389648438,187.67799377441406,1768200
2010-03-04,190.5,194.5,189.08749389648438,193.8000030517578,191.65853881835938,2538992
2010-03-05,195.0,201.25,193.8000030517578,200.46249389648438,198.24737548828125,4734320
2010-03-08,201.25,205.0,201.25,203.125,200.88047790527344,3179896
2010-03-09,203.5749969482422,203.5749969482422,196.8125,198.375,196.18296813964844,1277324
2010-03-10,197.5,199.52499389648438,195.625,198.4250030517578,196.232421875,1435832
2010-03-11,197.47500610351562,198.0,193.77499389648438,194.6875,192.53623962402344,1555036
2010-03-12,195.25,197.5,193.2624969482422,194.02499389648438,191.8810272216797,1609284
2010-03-15,195.6750030517578,195.8249969482422,189.0,189.83749389648438,187.7397918701172,2296812
2010-03-16,190.5,191.7375030517578,187.3000030517578,189.28750610351562,187.1958770751953,2907920
2010-03-17,190.5,194.0,190.0,190.6374969482422,188.53099060058594,3406556
2010-03-18,190.8000030517578,191.25,187.3249969482422,188.6125030517578,186.52833557128906,3538940
2010-03-19,189.77499389648438,189.77499389648438,185.6750030517578,186.72500610351562,184.66171264648438,2556328
2010-03-22,182.75,187.9250030517578,182.5749969482422,185.9499969482422,183.89527893066406,3674564
2010-03-23,186.97500610351562,188.10000610351562,181.3249969482422,182.46249389648438,180.4462890625,2654072
2010-03-25,182.0,185.4499969482422,180.5,184.91250610351562,182.86924743652344,4379724
2010-03-26,186.25,189.3000030517578,185.5749969482422,187.96249389648438,185.88552856445312,3118228
2010-03-29,187.96249389648438,191.0625,187.5,188.58749389648438,186.5036163330078,2801068
2010-03-30,188.5,191.5,186.5749969482422,187.1125030517578,185.044921875,2413876
2010-03-31,187.5,188.97500610351562,186.25,187.03750610351562,184.9707794189453,2091452
2010-04-01,188.0,188.6750030517578,185.78750610351562,186.71249389648438,184.6493377685547,1377340
2010-04-05,187.75,192.5124969482422,186.41250610351562,191.58749389648438,189.470458984375,4177568
2010-04-06,192.5,197.41250610351562,192.14999389648438,195.4875030517578,193.327392578125,5961100
2010-04-07,195.75,199.1875,194.58749389648438,196.91250610351562,194.7366180419922,8431688
2010-04-08,197.0,199.25,195.0,196.52499389648438,194.35342407226562,4222528
2010-04-09,196.75,198.75,195.3125,196.4875030517578,194.31629943847656,2149192
2010-04-12,199.5500030517578,199.5500030517578,190.1875,191.4375,189.32212829589844,1965440
2010-04-13,192.875,193.75,190.5,191.9875030517578,189.86607360839844,1461716
2010-04-15,193.125,193.47500610351562,185.3125,186.2624969482422,184.20433044433594,3258600
2010-04-16,185.0,185.0,180.75,181.25,179.24722290039062,3869392
2010-04-19,175.0,183.5,175.0,181.1875,179.18539428710938,3254232
2010-04-20,182.5,185.0,180.8000030517578,182.8249969482422,180.8048095703125,2164156
2010-04-21,183.75,186.875,183.10000610351562,185.64999389648438,183.5985870361328,1853624
2010-04-22,185.125,188.9250030517578,183.28750610351562,185.53750610351562,183.48731994628906,2264884
2010-04-23,185.75,187.64999389648438,184.03750610351562,186.47500610351562,184.41445922851562,1133344
2010-04-26,188.25,190.2375030517578,186.6125030517578,189.08749389648438,186.99806213378906,1375280
2010-04-27,189.0,189.85000610351562,187.3249969482422,188.02499389648438,185.94732666015625,912344
2010-04-28,182.75,187.3249969482422,182.75,184.0500030517578,182.01629638671875,1667752
2010-04-29,184.75,184.75,181.28750610351562,182.1999969482422,180.18670654296875,3613152
2010-04-30,182.5124969482422,186.16250610351562,182.5124969482422,184.6374969482422,182.5972442626953,2528716
2010-05-03,185.0,187.625,183.5749969482422,184.6374969482422,182.5972442626953,1436444
2010-05-04,187.5,187.5,182.0,183.0749969482422,181.05203247070312,1729288
2010-05-05,180.35000610351562,187.39999389648438,178.83749389648438,186.6125030517578,184.55044555664062,2824512
2010-05-06,186.25,189.4499969482422,183.0,187.47500610351562,185.4034423828125,2060476
2010-05-07,185.0625,185.5,177.02499389648438,178.08749389648438,176.11964416503906,2201056
2010-05-10,181.5,191.22500610351562,180.75,190.22500610351562,188.12306213378906,5285052
2010-05-11,191.25,193.0,185.52499389648438,186.58749389648438,184.5256805419922,4488996
2010-05-12,187.72500610351562,193.3125,186.75,192.125,190.00201416015625,6418872
2010-05-13,194.5,195.75,193.25,194.16250610351562,192.0170135498047,2809420
2010-05-14,194.0,197.4875030517578,187.75,189.52499389648438,187.4307403564453,3345984
2010-05-17,187.6999969482422,197.1999969482422,186.125,196.125,193.9578399658203,4912064
2010-05-18,196.5,197.9499969482422,192.52499389648438,195.85000610351562,193.68585205078125,2251296
2010-05-19,193.8249969482422,196.22500610351562,184.25,185.9499969482422,183.89527893066406,3667064
2010-05-20,187.5,190.72500610351562,185.5,187.3874969482422,185.31686401367188,1823124
2010-05-21,184.0,189.9499969482422,181.2624969482422,185.0625,183.01754760742188,3453724
2010-05-24,188.5,189.72500610351562,184.2624969482422,185.125,183.07940673828125,1588872
2010-05-25,184.25,184.25,178.25,181.35000610351562,179.34609985351562,2807692
2010-05-26,182.5,188.625,179.1999969482422,185.85000610351562,183.79637145996094,2468984
2010-05-27,187.0,189.75,183.3249969482422,188.9250030517578,186.83743286132812,2010356
2010-05-28,190.35000610351562,191.25,187.78750610351562,189.85000610351562,187.75218200683594,4396880
2010-05-31,190.9375,190.9375,187.10000610351562,189.6374969482422,187.5420379638672,1370700
2010-06-01,191.0,195.1750030517578,186.5124969482422,188.89999389648438,186.81268310546875,3165872
2010-06-02,189.9250030517578,189.9250030517578,185.5,188.58749389648438,186.5036163330078,1354644
2010-06-03,190.5,193.3625030517578,188.89999389648438,189.8874969482422,187.78924560546875,1064540
2010-06-04,189.8874969482422,190.6999969482422,187.25,188.03750610351562,185.9596710205078,1378936
2010-06-07,182.5,189.5,182.02499389648438,188.60000610351562,186.51597595214844,1587836
2010-06-08,189.6999969482422,190.6374969482422,183.9499969482422,184.97500610351562,182.93104553222656,1514444
2010-06-09,184.97500610351562,187.5,183.9499969482422,184.72500610351562,182.68380737304688,1041092
2010-06-10,184.75,186.66250610351562,183.1875,186.02499389648438,183.9694061279297,1727304
2010-06-11,188.4499969482422,191.625,186.25,189.83749389648438,187.7397918701172,2193864
2010-06-14,190.5,193.0,189.83749389648438,192.5,190.3728790283203,1460336
2010-06-15,193.4250030517578,193.7375030517578,191.0,192.66250610351562,190.5336151123047,1091872
2010-06-16,193.25,193.8249969482422,189.72500610351562,191.1875,189.07489013671875,1585132
2010-06-17,189.9375,193.9875030517578,188.27499389648438,193.1999969482422,191.06517028808594,2272648
2010-06-18,193.5,195.0,191.3125,193.2624969482422,191.12696838378906,1521880
2010-06-21,194.25,199.8000030517578,194.25,198.35000610351562,196.15826416015625,2633552
2010-06-22,197.4499969482422,201.75,196.8125,198.33749389648438,196.14588928222656,4114848
2010-06-23,195.375,200.96249389648438,195.25,196.02499389648438,193.85890197753906,1993840
2010-06-24,193.75,193.75,187.5,189.02499389648438,186.93629455566406,75131932
2010-06-25,189.6750030517578,190.8625030517578,187.25,187.6750030517578,185.60122680664062,2913956
2010-06-28,187.5,191.75,187.5,190.7375030517578,188.62986755371094,3390936
2010-06-29,191.5,191.5,185.39999389648438,186.1374969482422,184.0806884765625,2764944
2010-06-30,186.0,193.35000610351562,186.0,192.7375030517578,190.82562255859375,9502280
2010-07-01,192.47500610351562,194.10000610351562,189.125,192.53750610351562,190.6275634765625,2713920
2010-07-02,193.0500030517578,193.97500610351562,189.1750030517578,189.8625030517578,187.9791259765625,1783536
2010-07-05,190.25,191.25,187.8125,190.77499389648438,188.8826141357422,1044516
2010-07-06,191.0,192.375,189.2624969482422,191.3874969482422,189.48899841308594,1329164
2010-07-07,191.72500610351562,191.72500610351562,186.27499389648438,187.875,186.01133728027344,1421560
2010-07-08,190.0,191.25,188.9250030517578,190.0124969482422,188.1276397705078,1360468
2010-07-09,190.25,193.1875,189.2375030517578,190.89999389648438,189.00633239746094,1472156
2010-07-12,191.375,192.89999389648438,189.52499389648438,189.96249389648438,188.07814025878906,2353408
2010-07-13,189.75,191.0500030517578,188.02499389648438,190.3249969482422,188.43704223632812,2268792
2010-07-14,190.77499389648438,193.27499389648438,188.0,188.72500610351562,186.85293579101562,3576552
2010-07-15,189.5,191.875,188.35000610351562,190.1875,188.3009033203125,3965308
2010-07-16,190.75,196.4499969482422,190.375,195.8625030517578,193.9196014404297,4671292
2010-07-19,196.25,199.25,195.0,198.0625,196.0977783203125,4713308
2010-07-20,198.02499389648438,199.375,193.35000610351562,195.5625,193.6226043701172,2425916
2010-07-21,197.625,197.625,190.5124969482422,196.2375030517578,194.2908935546875,9497096
2010-07-22,197.5,197.5,190.6875,192.375,190.4667205810547,6330960
2010-07-23,194.5,194.5,191.27499389648438,192.4375,190.52859497070312,3265352
2010-07-26,193.72500610351562,193.72500610351562,190.3000030517578,190.9250030517578,189.0310821533203,1583784
2010-07-27,192.5,193.1750030517578,190.5,191.71249389648438,189.81080627441406,1932468
2010-07-28,192.6999969482422,193.4375,190.03750610351562,191.39999389648438,189.50137329101562,1596828
2010-07-29,191.9499969482422,192.7375030517578,190.35000610351562,191.22500610351562,189.32814025878906,3135452
2010-07-30,190.75,195.2375030517578,190.75,192.8125,190.89987182617188,2334996
2010-08-02,194.0,197.0,193.1125030517578,195.8625030517578,193.9196014404297,2894808
2010-08-03,197.0,201.4875030517578,195.78750610351562,200.3249969482422,198.3378448486328,4976624
2010-08-04,201.2624969482422,206.625,200.3000030517578,206.0500030517578,204.00608825683594,6189572
2010-08-05,206.25,209.8625030517578,205.02499389648438,206.1374969482422,204.09266662597656,6057660
2010-08-06,205.0,206.75,202.08749389648438,202.8874969482422,200.87493896484375,2055156
2010-08-09,203.0500030517578,206.0,202.5749969482422,205.8125,203.7709197998047,1488476
2010-08-10,206.625,209.7375030517578,201.3000030517578,202.375,200.36752319335938,2889788
2010-08-11,201.75,204.25,199.77499389648438,202.2624969482422,200.256103515625,2915356
2010-08-12,202.2624969482422,204.1374969482422,199.02499389648438,200.91250610351562,198.91952514648438,2538080
2010-08-13,202.0,208.25,201.75,207.3249969482422,205.2684326171875,4207544
2010-08-16,208.0,211.47500610351562,206.1999969482422,207.4250030517578,205.36740112304688,4678732
2010-08-17,208.71249389648438,211.14999389648438,205.75,208.3125,206.24612426757812,3050904
2010-08-18,209.72500610351562,211.21249389648438,207.2624969482422,210.125,208.04063415527344,2207032
2010-08-19,211.0,216.0,208.5124969482422,214.7624969482422,212.6321563720703,4374752
2010-08-20,213.7375030517578,217.25,213.0,215.6750030517578,213.53558349609375,3611344
2010-08-23,215.3249969482422,218.4250030517578,215.0,217.08749389648438,214.93406677246094,1469916
2010-08-24,217.5,219.5,213.08749389648438,214.5124969482422,212.3845977783203,3366900
2010-08-25,214.5,215.5,208.89999389648438,209.71249389648438,207.6322021484375,2542060
2010-08-26,211.4375,211.64999389648438,206.7624969482422,209.97500610351562,207.89212036132812,4352488
2010-08-27,208.75,211.8000030517578,208.08749389648438,209.5749969482422,207.49606323242188,2001812
2010-08-30,211.96249389648438,214.97500610351562,210.0,211.6125030517578,209.5133819580078,1615532
2010-08-31,211.9499969482422,212.25,204.6374969482422,207.1374969482422,205.082763671875,2193716
2010-09-01,208.91250610351562,208.91250610351562,203.8249969482422,207.5,205.44168090820312,2367340
2010-09-02,211.41250610351562,211.41250610351562,202.64999389648438,203.96249389648438,201.9392547607422,3227664
2010-09-03,205.0,208.25,204.375,206.9875030517578,204.9342803955078,2518912
2010-09-06,208.4250030517578,209.6999969482422,207.10000610351562,208.9875030517578,206.9144287109375,2474428
2010-09-07,209.8000030517578,214.08749389648438,208.9875030517578,212.1999969482422,210.09506225585938,3885200
2010-09-08,212.5124969482422,213.47500610351562,210.0,211.6374969482422,209.5381317138672,2947096
2010-09-09,212.375,216.875,212.375,216.14999389648438,214.00582885742188,4564004
2010-09-13,218.77499389648438,229.89999389648438,217.64999389648438,227.35000610351562,225.09478759765625,3873602
2010-09-14,227.0,245.47500610351562,227.0,237.8249969482422,235.46588134765625,7822268
2010-09-15,239.5,253.0,235.0749969482422,236.9250030517578,234.57476806640625,9669608
2010-09-16,239.39999389648438,242.4499969482422,231.52499389648438,233.27499389648438,230.9610137939453,6054352
2010-09-17,235.27499389648438,239.0,234.0500030517578,236.625,234.2777862548828,3320144
2010-09-20,238.0,241.35000610351562,235.52499389648438,237.375,235.02029418945312,2840960
2010-09-21,238.5,248.1999969482422,238.02499389648438,244.0749969482422,241.65386962890625,6613888
2010-09-22,245.5500030517578,247.9499969482422,241.72500610351562,245.72500610351562,243.28749084472656,3328850
2010-09-23,246.0500030517578,247.47500610351562,240.0,241.3249969482422,238.93115234375,2378566
2010-09-24,239.0,243.9499969482422,239.0,242.0,239.5994415283203,2579512
2010-09-27,242.0,247.4499969482422,241.77499389648438,243.22500610351562,240.8123016357422,2561614
2010-09-28,244.5,245.0,240.75,243.89999389648438,241.48057556152344,2102844
2010-09-29,246.5,246.60000610351562,240.0,242.0500030517578,239.64895629882812,1566172
2010-09-30,240.75,242.5,235.5749969482422,238.14999389648438,235.7876434326172,4335008
2010-10-01,239.85000610351562,251.4499969482422,238.89999389648438,248.27499389648438,245.81219482421875,3434006
2010-10-04,252.8249969482422,256.0,251.3249969482422,254.25,251.72792053222656,2460930
2010-10-05,256.5,258.6000061035156,253.5,256.32501220703125,253.7823486328125,2134476
2010-10-06,257.625,261.2250061035156,256.0,258.4750061035156,255.91107177734375,1924548
2010-10-07,258.4750061035156,261.6000061035156,254.52499389648438,256.3999938964844,253.85659790039062,2546980
2010-10-08,256.3999938964844,258.125,249.0,251.60000610351562,249.10423278808594,1600036
2010-10-11,255.3000030517578,262.0,253.3249969482422,259.9750061035156,257.3962097167969,2114610
2010-10-12,260.0,261.57501220703125,249.60000610351562,251.5,249.0052032470703,4454844
2010-10-13,252.3000030517578,262.0,251.52499389648438,260.79998779296875,258.21295166015625,2862076
2010-10-14,262.5,263.2749938964844,255.3000030517578,257.3999938964844,254.84666442871094,2046012
2010-10-15,257.5,258.1499938964844,253.5,254.27499389648438,251.752685546875,1881864
