0.050429,0.095575,0.056256,0.053264,0.052076,0.068653,0.091711,0.115821,0.055984,0.055229,0.075345,0.066345,0.053390,0.055064,0.054856
0.050411,0.094323,0.056005,0.052207,0.052281,0.068687,0.088200,0.111975,0.056272,0.056390,0.082003,0.065658,0.052920,0.057419,0.055248
0.050761,0.094813,0.056710,0.051811,0.053732,0.067818,0.084034,0.112053,0.056274,0.056359,0.081184,0.065796,0.053228,0.059678,0.055749
0.050830,0.093838,0.056460,0.051376,0.053824,0.070140,0.083245,0.111834,0.055779,0.055702,0.082619,0.065578,0.054170,0.059820,0.054783
0.050504,0.093402,0.055675,0.051612,0.053241,0.072169,0.083824,0.111914,0.055690,0.054725,0.081410,0.065367,0.054141,0.059809,0.056519
0.050600,0.093687,0.055434,0.051792,0.052880,0.075967,0.082316,0.114663,0.055008,0.054327,0.078990,0.065579,0.053663,0.057849,0.057245
0.050215,0.091329,0.054852,0.051430,0.051889,0.091558,0.081332,0.114050,0.053995,0.054170,0.075147,0.064651,0.052596,0.055762,0.057023
0.050108,0.091533,0.054725,0.051247,0.051492,0.091431,0.080036,0.115347,0.053818,0.055562,0.076708,0.064633,0.052047,0.054441,0.056874
0.050016,0.092024,0.054692,0.051503,0.051906,0.089568,0.082649,0.116813,0.053735,0.056067,0.074642,0.064725,0.052176,0.053623,0.055861
0.049221,0.094100,0.054249,0.051007,0.051256,0.086444,0.086727,0.120460,0.052664,0.057437,0.071424,0.064805,0.052544,0.052034,0.055626
0.048564,0.095571,0.053665,0.051529,0.050442,0.084582,0.088380,0.124115,0.052293,0.058344,0.069224,0.064800,0.052408,0.050932,0.055151
0.048979,0.095345,0.054169,0.052279,0.050587,0.082073,0.088978,0.124923,0.052745,0.058024,0.068473,0.065087,0.052029,0.051575,0.054734
0.048728,0.094603,0.054069,0.054360,0.050216,0.077712,0.094748,0.123729,0.052179,0.056050,0.070379,0.064698,0.051364,0.053447,0.053718
0.048387,0.093070,0.053559,0.055049,0.049783,0.075706,0.099833,0.119687,0.051448,0.053951,0.077554,0.063983,0.051201,0.054283,0.052509
0.048636,0.092487,0.053820,0.054750,0.049950,0.073626,0.098965,0.117120,0.052435,0.055124,0.081539,0.064002,0.050913,0.053772,0.052861
0.049299,0.091746,0.054540,0.053646,0.050736,0.073506,0.093552,0.115451,0.054701,0.058538,0.082400,0.064143,0.051472,0.053213,0.053058
0.049393,0.089877,0.055409,0.053986,0.050749,0.072869,0.101204,0.110610,0.054220,0.059676,0.079859,0.063656,0.051241,0.052675,0.054575
0.049583,0.089697,0.055623,0.054298,0.050844,0.070486,0.106435,0.108295,0.055081,0.059186,0.076792,0.063906,0.052656,0.052147,0.054971
0.049787,0.090530,0.055618,0.053919,0.050925,0.067118,0.109340,0.107210,0.055424,0.057918,0.072428,0.064378,0.053486,0.052016,0.059900
0.049803,0.090596,0.056384,0.053203,0.050762,0.066774,0.110138,0.104217,0.058521,0.056660,0.071451,0.064570,0.053139,0.053383,0.060401
0.049760,0.091225,0.056727,0.052722,0.050779,0.067525,0.110165,0.102039,0.059835,0.056084,0.072614,0.064818,0.052721,0.054495,0.058489
0.049652,0.092219,0.056872,0.052058,0.051284,0.069213,0.108428,0.098889,0.059018,0.057080,0.071543,0.065088,0.053316,0.057180,0.058161
0.049624,0.092108,0.056704,0.052132,0.051274,0.068306,0.104353,0.103611,0.058481,0.057532,0.072962,0.065098,0.053880,0.056215,0.057719
0.049589,0.092441,0.056240,0.051707,0.051097,0.069010,0.099161,0.105796,0.057826,0.058412,0.075769,0.065364,0.055450,0.055224,0.056915
0.049424,0.091565,0.055520,0.051105,0.050809,0.072277,0.096447,0.105531,0.057310,0.059373,0.073912,0.065141,0.058621,0.055652,0.057312
0.049353,0.091561,0.055381,0.050922,0.050618,0.076648,0.095735,0.104191,0.056737,0.058238,0.074008,0.065369,0.058241,0.055710,0.057288
0.049598,0.093497,0.056477,0.051091,0.050873,0.077824,0.093954,0.102165,0.055949,0.057836,0.072801,0.066313,0.059486,0.055082,0.057054
0.049954,0.094814,0.057336,0.051518,0.051047,0.077111,0.089948,0.104147,0.054964,0.056887,0.073411,0.067064,0.059208,0.055621,0.056970
0.049563,0.092583,0.056354,0.050892,0.050438,0.079372,0.086155,0.104141,0.053835,0.055349,0.081639,0.065836,0.057880,0.055797,0.060166
0.049076,0.091395,0.055994,0.050888,0.049868,0.077367,0.084337,0.100722,0.057459,0.054547,0.081935,0.065040,0.063270,0.058174,0.059928
0.048983,0.091531,0.056377,0.050805,0.049732,0.075969,0.085769,0.098698,0.059969,0.055662,0.081671,0.064992,0.063523,0.056916,0.059402
0.049088,0.092771,0.056468,0.051046,0.049838,0.074548,0.088195,0.095992,0.061631,0.056378,0.082593,0.065311,0.061216,0.056438,0.058486
0.049365,0.094377,0.056725,0.051727,0.050127,0.072133,0.093563,0.094027,0.062267,0.056616,0.080778,0.065916,0.058553,0.056236,0.057590
0.049603,0.095371,0.056489,0.052256,0.050309,0.070807,0.096066,0.091223,0.062050,0.055815,0.077258,0.066204,0.059567,0.058174,0.058806
0.049244,0.092468,0.055443,0.055717,0.050092,0.071161,0.096957,0.092730,0.061650,0.055125,0.074814,0.064925,0.059196,0.058580,0.061898
0.049340,0.092962,0.055249,0.057027,0.050292,0.070443,0.100144,0.090605,0.059944,0.054732,0.073547,0.065104,0.060372,0.058587,0.061652
0.052040,0.093833,0.055414,0.055816,0.050300,0.073058,0.096313,0.093954,0.057964,0.055501,0.071468,0.065359,0.059525,0.058568,0.060886
0.051854,0.089517,0.055638,0.053875,0.049499,0.073488,0.094576,0.095360,0.054602,0.059002,0.081744,0.063414,0.059435,0.058674,0.059323
0.051381,0.088728,0.057023,0.054120,0.049215,0.074624,0.095457,0.094565,0.054197,0.058425,0.083246,0.063088,0.059151,0.058828,0.057952
0.050933,0.089215,0.057174,0.057448,0.049282,0.074769,0.096629,0.092756,0.053405,0.058321,0.084000,0.063253,0.057394,0.057208,0.058211
0.050410,0.090813,0.057377,0.059307,0.049929,0.074074,0.097772,0.092527,0.053080,0.058610,0.082329,0.063911,0.055833,0.056399,0.057627
0.050063,0.092022,0.057140,0.059868,0.050210,0.072020,0.097816,0.095350,0.053975,0.057248,0.081553,0.064262,0.054482,0.054725,0.059266
0.049678,0.091585,0.056848,0.063184,0.050041,0.072118,0.095760,0.095610,0.054571,0.056764,0.082390,0.063859,0.053549,0.053593,0.060450
0.049212,0.090797,0.056901,0.064121,0.049815,0.075194,0.094085,0.096837,0.055171,0.055892,0.081065,0.063604,0.052792,0.053938,0.060574
0.049110,0.091757,0.057116,0.063949,0.049836,0.075225,0.096321,0.096964,0.056038,0.054851,0.079954,0.063996,0.052166,0.053664,0.059054
0.049226,0.093996,0.057908,0.061780,0.050050,0.076936,0.095870,0.096260,0.056833,0.054537,0.077798,0.064852,0.052851,0.053324,0.057779
0.049441,0.095307,0.057735,0.058918,0.050191,0.077771,0.093840,0.095386,0.057455,0.054213,0.079249,0.065417,0.053239,0.053951,0.057888
0.049641,0.096560,0.057590,0.056688,0.050473,0.077549,0.094155,0.094842,0.057800,0.053970,0.078250,0.065842,0.054249,0.054816,0.057575
0.049456,0.094712,0.056639,0.055242,0.050236,0.077514,0.092364,0.100541,0.056746,0.055568,0.079651,0.065273,0.053557,0.054922,0.057580
0.049557,0.095031,0.056884,0.054251,0.050303,0.076573,0.089412,0.104135,0.055633,0.056665,0.080367,0.065586,0.053845,0.054603,0.057154
0.049761,0.096892,0.057955,0.054491,0.050631,0.076675,0.085558,0.102542,0.055126,0.060344,0.078613,0.066480,0.053646,0.053950,0.057337
0.049717,0.096300,0.058152,0.055318,0.050595,0.076204,0.086854,0.099928,0.055159,0.060834,0.077873,0.066598,0.055911,0.052775,0.057782
0.049757,0.096105,0.058364,0.056441,0.050691,0.072993,0.089773,0.100283,0.057947,0.059639,0.074321,0.066785,0.055638,0.052359,0.058904
0.049500,0.094552,0.057773,0.057302,0.050687,0.072123,0.097069,0.097352,0.058633,0.058106,0.071089,0.066087,0.056759,0.053510,0.059457
0.049336,0.093925,0.057270,0.058332,0.050643,0.070709,0.099153,0.093082,0.058026,0.056442,0.078378,0.065670,0.056656,0.053187,0.059192
0.049386,0.093610,0.056995,0.061211,0.050841,0.068997,0.101718,0.089774,0.058114,0.055340,0.081980,0.065509,0.055508,0.052737,0.058280
0.049340,0.093628,0.056971,0.064943,0.050935,0.071135,0.102167,0.084737,0.057037,0.056696,0.081797,0.065500,0.053940,0.053617,0.057559
0.049701,0.094699,0.056953,0.064919,0.051166,0.072671,0.100229,0.080995,0.057559,0.057688,0.083545,0.066030,0.053336,0.053943,0.056566
0.049576,0.093311,0.056263,0.062376,0.052427,0.073836,0.102434,0.081040,0.058069,0.057740,0.084288,0.065505,0.052860,0.053762,0.056513
0.049829,0.091684,0.055720,0.059481,0.053198,0.073544,0.100824,0.092881,0.057364,0.057229,0.080608,0.064912,0.052695,0.053097,0.056935
0.050482,0.092000,0.055973,0.057540,0.052758,0.077240,0.097033,0.097148,0.056660,0.056532,0.076541,0.065152,0.055153,0.052249,0.057538
0.050315,0.091852,0.056075,0.057497,0.052320,0.077799,0.095017,0.096332,0.056630,0.055829,0.075867,0.064980,0.056570,0.053609,0.059307
0.050160,0.093259,0.056515,0.056777,0.053639,0.077655,0.090915,0.097330,0.057948,0.055382,0.073831,0.065633,0.056446,0.054884,0.059624
0.049315,0.090380,0.055868,0.055840,0.054605,0.087832,0.088156,0.093463,0.057785,0.054182,0.077362,0.064427,0.055448,0.054115,0.061222
0.048983,0.089548,0.055643,0.057981,0.054098,0.086742,0.093432,0.092561,0.057046,0.054014,0.078266,0.063999,0.054513,0.052936,0.060240
0.048824,0.087552,0.055803,0.058671,0.052901,0.084379,0.095130,0.096601,0.055980,0.054182,0.080259,0.063233,0.054109,0.052754,0.059620
0.048680,0.085753,0.055991,0.057702,0.051821,0.085151,0.095447,0.097997,0.056779,0.054295,0.082274,0.062319,0.054056,0.051816,0.059920
0.048752,0.086350,0.056015,0.056956,0.050928,0.087960,0.097163,0.096317,0.057720,0.053631,0.079750,0.062348,0.052798,0.051060,0.062251
0.048980,0.087491,0.056580,0.057257,0.050986,0.087696,0.096522,0.099031,0.058662,0.053265,0.076648,0.063124,0.051827,0.050590,0.061340
0.048983,0.087099,0.057441,0.059830,0.050831,0.082807,0.096838,0.101612,0.059135,0.053577,0.073592,0.063048,0.052514,0.051990,0.060701
0.049146,0.086573,0.057625,0.061648,0.050560,0.077308,0.098547,0.104145,0.058210,0.054502,0.072318,0.063058,0.052875,0.052581,0.060904
0.049084,0.085922,0.057871,0.061456,0.050220,0.073646,0.100481,0.103396,0.057819,0.056166,0.072974,0.062876,0.054988,0.053825,0.059273
0.049068,0.087151,0.057702,0.060209,0.050080,0.073092,0.101227,0.103935,0.056461,0.055606,0.074646,0.063023,0.055011,0.053750,0.059039
0.049115,0.089002,0.057494,0.058166,0.050684,0.074475,0.102531,0.102706,0.055313,0.054628,0.074619,0.063324,0.054175,0.053585,0.060184
0.049297,0.090679,0.057710,0.056965,0.051007,0.074094,0.103433,0.101054,0.054895,0.054146,0.075980,0.063858,0.053523,0.053989,0.059369
0.049141,0.089153,0.057983,0.055393,0.050900,0.076836,0.101830,0.101007,0.054177,0.053460,0.079581,0.063267,0.054961,0.053902,0.058409
0.049163,0.089630,0.057998,0.055357,0.050755,0.076341,0.102635,0.101408,0.054101,0.053874,0.078902,0.063260,0.054463,0.053240,0.058872
0.048877,0.090080,0.058332,0.055494,0.051128,0.074821,0.101375,0.097226,0.060539,0.054691,0.078856,0.062886,0.052991,0.055516,0.057189
0.048950,0.092047,0.058894,0.054687,0.051669,0.073138,0.101300,0.093087,0.062754,0.057213,0.078768,0.063229,0.052697,0.055322,0.056244
0.048995,0.091605,0.058843,0.053414,0.052062,0.069302,0.097434,0.101936,0.061116,0.059562,0.077622,0.063007,0.053390,0.056250,0.055462
0.049243,0.093262,0.058709,0.053049,0.052110,0.067154,0.098468,0.104608,0.059709,0.059547,0.074248,0.063553,0.053363,0.058091,0.054886
0.049487,0.095111,0.058730,0.053191,0.052426,0.064651,0.096630,0.107121,0.058696,0.060548,0.070710,0.064346,0.052865,0.057534,0.057956
0.049567,0.095139,0.058687,0.052534,0.052098,0.064108,0.097576,0.107036,0.057862,0.060187,0.069830,0.064619,0.052241,0.056142,0.062374
0.049830,0.095257,0.058691,0.052299,0.052143,0.063909,0.098483,0.108759,0.057216,0.059310,0.067145,0.064872,0.051887,0.056317,0.063881
0.050015,0.095181,0.058575,0.052726,0.052076,0.064357,0.099761,0.110726,0.055896,0.057624,0.067916,0.064883,0.051937,0.056282,0.062046
0.049934,0.094758,0.058845,0.053068,0.052037,0.064730,0.101232,0.110634,0.054974,0.056716,0.067959,0.064871,0.051713,0.057523,0.061005
0.049701,0.092461,0.058903,0.052820,0.052507,0.066436,0.104584,0.107777,0.054710,0.057119,0.070365,0.064024,0.051692,0.057560,0.059342
0.049491,0.089879,0.058551,0.053133,0.052197,0.067323,0.104959,0.105455,0.055197,0.058312,0.074126,0.063077,0.051830,0.056594,0.059876
0.049203,0.089553,0.057788,0.055542,0.051703,0.067042,0.105022,0.103698,0.054448,0.059087,0.077480,0.062810,0.052258,0.054916,0.059451
0.049165,0.088452,0.057422,0.057330,0.051489,0.068237,0.104380,0.102044,0.055364,0.059558,0.079114,0.062529,0.052572,0.053405,0.058937
0.049281,0.087808,0.057283,0.056377,0.051456,0.070659,0.103926,0.102815,0.055597,0.058726,0.079526,0.062482,0.052492,0.052812,0.058761
0.049162,0.086868,0.057470,0.055463,0.051490,0.072607,0.102021,0.103025,0.055120,0.057343,0.080900,0.062021,0.052788,0.052564,0.061159
0.048999,0.087242,0.057219,0.054775,0.051470,0.072963,0.100816,0.103489,0.055010,0.056421,0.082833,0.062006,0.052527,0.053055,0.061174
0.048902,0.087191,0.056788,0.053372,0.051272,0.072943,0.098423,0.103305,0.055140,0.055863,0.085230,0.061710,0.052490,0.054580,0.062791
0.048876,0.087292,0.056997,0.051978,0.051881,0.075462,0.098041,0.102860,0.055846,0.055162,0.084559,0.061732,0.052806,0.055164,0.061344
0.048848,0.087267,0.056386,0.053875,0.051763,0.074433,0.099821,0.101436,0.056003,0.054960,0.083762,0.061579,0.055410,0.054142,0.060317
0.048972,0.089093,0.056068,0.055975,0.051577,0.071491,0.102712,0.100459,0.055201,0.054730,0.083351,0.062248,0.055569,0.053222,0.059332
0.049101,0.090972,0.056077,0.056791,0.051263,0.071893,0.103747,0.097810,0.054475,0.056167,0.081834,0.063125,0.056152,0.052978,0.057616
0.049129,0.089722,0.056147,0.055039,0.050875,0.072404,0.102677,0.098517,0.055179,0.055831,0.085198,0.062700,0.056285,0.053561,0.056736
0.049282,0.088830,0.056077,0.054528,0.050558,0.074514,0.101519,0.100085,0.055609,0.055030,0.087326,0.062283,0.054931,0.053114,0.056317
0.049331,0.089171,0.056030,0.053540,0.050602,0.074817,0.102161,0.100370,0.055637,0.054667,0.087959,0.062184,0.053822,0.052790,0.056917
0.049391,0.090043,0.055948,0.052431,0.050550,0.074926,0.102263,0.100492,0.055759,0.054244,0.088238,0.062337,0.053961,0.052573,0.056844
0.049328,0.089020,0.055806,0.051427,0.050684,0.072371,0.101310,0.101223,0.055075,0.053579,0.089941,0.062086,0.057490,0.053193,0.057467
0.049313,0.087415,0.055753,0.051063,0.050697,0.071366,0.100502,0.103259,0.055555,0.054156,0.088845,0.061741,0.058726,0.053495,0.058113
0.049146,0.085152,0.055680,0.051027,0.051021,0.073645,0.098581,0.103351,0.054786,0.055981,0.088707,0.061214,0.057381,0.053328,0.061002
0.049055,0.084368,0.055913,0.051075,0.051099,0.073104,0.097489,0.104156,0.055083,0.056333,0.088089,0.061081,0.058455,0.053078,0.061622
0.049094,0.085304,0.055871,0.050908,0.051083,0.072298,0.098373,0.105319,0.055543,0.056923,0.086117,0.061416,0.057947,0.053902,0.059902
0.049209,0.086001,0.055619,0.050867,0.052125,0.071901,0.099515,0.105619,0.055354,0.056899,0.085618,0.061526,0.056869,0.054350,0.058528
0.049142,0.085299,0.055144,0.050904,0.052131,0.077287,0.099147,0.104441,0.054738,0.056872,0.084620,0.060977,0.056783,0.055298,0.057216
0.049063,0.085192,0.055354,0.050972,0.051598,0.078171,0.100342,0.102795,0.054260,0.058520,0.083340,0.060822,0.058752,0.054834,0.055984
0.049036,0.084367,0.055462,0.050909,0.051356,0.078665,0.102209,0.100447,0.053719,0.059207,0.084901,0.060707,0.059753,0.053886,0.055375
0.049123,0.085731,0.055687,0.051836,0.051128,0.078729,0.104238,0.099294,0.053347,0.058810,0.083754,0.061284,0.058599,0.053060,0.055380
0.049412,0.087813,0.056268,0.052189,0.051117,0.076829,0.106222,0.098811,0.053687,0.057921,0.082883,0.062123,0.056632,0.052893,0.055201
0.049512,0.089201,0.056822,0.052485,0.050873,0.074901,0.104039,0.100376,0.054581,0.057681,0.082554,0.062491,0.054419,0.054718,0.055347
0.049627,0.090858,0.057419,0.052420,0.050930,0.073504,0.101237,0.100993,0.057132,0.059530,0.080338,0.063050,0.053128,0.054602,0.055233
0.049705,0.091204,0.057153,0.052978,0.050883,0.071534,0.102915,0.101640,0.057743,0.061530,0.077604,0.063213,0.053377,0.053796,0.054723
0.049746,0.090408,0.056770,0.053771,0.051180,0.069791,0.107404,0.102605,0.056881,0.061148,0.073991,0.062949,0.055480,0.053985,0.053891
0.049744,0.087913,0.056213,0.053734,0.051274,0.069917,0.108821,0.105313,0.056316,0.059869,0.077075,0.062240,0.055032,0.053100,0.053437
0.049737,0.088232,0.056329,0.053555,0.051440,0.068923,0.109702,0.106415,0.055516,0.058455,0.079776,0.062449,0.053892,0.052463,0.053114
0.049591,0.088481,0.056165,0.053158,0.051259,0.068839,0.108987,0.105772,0.055301,0.056470,0.081792,0.062820,0.053821,0.053696,0.053849
0.049319,0.088092,0.055880,0.053474,0.050902,0.069307,0.106836,0.103737,0.057120,0.055309,0.081809,0.062724,0.056122,0.055300,0.054068
0.049392,0.089603,0.055940,0.053257,0.050912,0.069314,0.106177,0.102721,0.057107,0.054367,0.080732,0.063382,0.055483,0.056423,0.055191
0.049604,0.091012,0.056179,0.053026,0.050934,0.069085,0.106786,0.100161,0.057038,0.054241,0.081216,0.063962,0.054224,0.055917,0.056615
0.049616,0.090773,0.056724,0.053784,0.050664,0.070854,0.108026,0.097241,0.057435,0.054196,0.081068,0.063852,0.053474,0.055969,0.056323
0.050168,0.092056,0.057729,0.054034,0.051111,0.069926,0.110684,0.096810,0.057254,0.054001,0.077345,0.064246,0.053549,0.055483,0.055604
0.050671,0.092418,0.058005,0.053762,0.051067,0.069665,0.110903,0.099984,0.056314,0.053986,0.075211,0.064166,0.052894,0.054941,0.056013
0.051938,0.093280,0.057877,0.053057,0.051027,0.070439,0.111796,0.100658,0.055317,0.053861,0.073996,0.064360,0.052286,0.054260,0.055847
0.052706,0.094732,0.057788,0.052435,0.051108,0.071940,0.112335,0.099628,0.055330,0.053956,0.071890,0.065126,0.052262,0.053601,0.055164
0.051662,0.091291,0.056788,0.051805,0.050409,0.088130,0.107295,0.099758,0.054508,0.053406,0.073108,0.063624,0.051420,0.052558,0.054237
0.051173,0.091563,0.057461,0.051345,0.050218,0.088153,0.106401,0.098414,0.054296,0.053489,0.076870,0.063611,0.051152,0.052274,0.053579
0.050806,0.092896,0.058608,0.051091,0.050245,0.085690,0.104674,0.096759,0.054542,0.053340,0.076773,0.064143,0.052479,0.054180,0.053775
0.050786,0.095005,0.058968,0.051143,0.050632,0.082817,0.103974,0.095278,0.055623,0.053887,0.075067,0.064961,0.052787,0.054534,0.054537
0.050734,0.095372,0.058654,0.051163,0.051091,0.078633,0.102774,0.100455,0.056136,0.054310,0.074026,0.065048,0.052455,0.054143,0.055007
0.050549,0.094698,0.059131,0.051193,0.051226,0.075323,0.101622,0.105079,0.055847,0.056320,0.073982,0.064700,0.051978,0.053162,0.055188
